% # columns="iteration, evaluation, void, void, void, xmean", seed=1032658, Sat Mar  4 16:13:21 2023, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 9.858142535542836 -0.07350368312676744
2 12 0 0 0 9.701254572984798 0.03159328205555895
3 18 0 0 0 9.494167011459957 -0.09341434357163775
4 24 0 0 0 9.110133360292089 -0.45962874712153023
5 30 0 0 0 8.119616875880372 -1.1598072813463676
6 36 0 0 0 7.937079865158856 -0.7838152836224026
7 42 0 0 0 6.91545027383727 -1.3677553233323425
8 48 0 0 0 5.282641533289837 -2.049995179598287
9 54 0 0 0 1.7374721132778506 -3.343220683532661
10 60 0 0 0 3.0576410341047087 -2.4137744341605503
11 66 0 0 0 0.8998503925944692 -0.8053030087342716
12 72 0 0 0 0.9225590059116964 -0.013605140313669217
13 78 0 0 0 0.1829742593196222 -0.8115786003912235
14 84 0 0 0 -1.2936508028693692 -0.45308777142697976
15 90 0 0 0 0.046092798270434 -0.6910402964627811
16 96 0 0 0 0.4253761300506132 0.19953018147595714
17 102 0 0 0 -0.21486845850674124 -0.35826409050321917
18 108 0 0 0 0.02033041689949064 -0.06782002540419546
19 114 0 0 0 -0.37793617664048407 -0.01234105106673232
20 120 0 0 0 -0.004074343413935366 -0.13719770077155058
21 126 0 0 0 -0.08711026385738829 0.09153342441247528
22 132 0 0 0 -0.18510254425980352 -0.005367251794812233
23 138 0 0 0 -0.10755187674884598 -0.1019637964894532
24 144 0 0 0 -0.047980187876452224 -0.050540102215870644
25 150 0 0 0 0.01044537235118153 -0.0007395863913514794
26 156 0 0 0 0.02155212128018532 -0.04063369310624693
27 162 0 0 0 0.005002602219633705 0.04739473603109253
28 168 0 0 0 -0.008729861716199409 0.015074020940024434
29 174 0 0 0 0.0038893607507004026 -0.010744284168754878
30 180 0 0 0 0.006183668985095017 0.009240757341540073
31 186 0 0 0 0.002065388823386933 -0.01434820677691677
32 192 0 0 0 0.008467224453922966 -0.0017071328600027427
33 198 0 0 0 0.009331836018854907 0.001455985076387267
34 204 0 0 0 0.007208708634582119 -0.00020968785033607766
35 210 0 0 0 0.006824686092638333 -0.006649881303408774
36 216 0 0 0 0.002042839776555311 -0.002500172273406944
37 222 0 0 0 -0.0005473322411950997 -0.00022181747020761072
38 228 0 0 0 3.3888501921753656e-05 -8.63956642506539e-05
39 234 0 0 0 0.00029469862773219893 4.920286504240688e-07
40 240 0 0 0 -0.0006199219310479224 0.000335699424956825
41 246 0 0 0 -0.0005605861401171213 0.0006715705908859452
42 252 0 0 0 0.00016139413015046683 -0.0007313059468109122
43 258 0 0 0 -0.0001982379966049447 -0.00010918993534429007
44 264 0 0 0 -0.00010335545023283531 1.2738144893675318e-05
45 270 0 0 0 0.00036791961629306684 -2.3457928991829477e-05
46 276 0 0 0 -2.6509476369042763e-05 -3.924401436704784e-05
47 282 0 0 0 -7.577975831635232e-05 3.6361618640915445e-06
48 288 0 0 0 1.3044130674438954e-05 2.6838909393573106e-05
49 294 0 0 0 -3.1933466616627154e-06 2.6955169525828835e-06
50 300 0 0 0 -1.3362872421748391e-05 1.851815166479884e-05
51 306 0 0 0 -2.0002924271584188e-06 -1.1156172750011693e-05
52 312 0 0 0 1.5097435239114283e-06 -1.2049224976259301e-06
53 318 0 0 0 5.370266711261551e-06 2.0750919738200264e-06
54 324 0 0 0 -7.554699872013527e-07 4.444016716957117e-06
55 330 0 0 0 1.3680421290456145e-06 -2.025116199388343e-06
56 336 0 0 0 7.137186199522723e-07 -2.516519103131951e-06
57 342 0 0 0 1.8842013476158031e-06 -1.9648094591507316e-06
58 348 0 0 0 5.4208805916051505e-06 -1.9192651268107646e-06
59 354 0 0 0 6.96152515143174e-07 -3.3558496042027624e-06
60 360 0 0 0 1.2588690488193116e-06 -2.0840245256160964e-06
61 366 0 0 0 -1.847588279267749e-07 -3.2775194202560006e-06
62 372 0 0 0 2.2923744378921373e-07 -8.367908732345879e-08
63 378 0 0 0 -1.964260143055616e-08 -2.3337106817172144e-08
64 384 0 0 0 -3.333614193830773e-08 8.27781463369273e-07
65 390 0 0 0 -1.4790484490192496e-08 6.899632415699051e-07
66 396 0 0 0 2.3498888852544252e-07 2.593511016329358e-07
67 402 0 0 0 2.7042976152511993e-07 -3.27188971452605e-07
68 408 0 0 0 -9.995699028378202e-08 -5.234204907390328e-08
69 414 0 0 0 2.0168685185116108e-08 -2.2552353029779668e-07
70 420 0 0 0 8.308883209628201e-09 2.7565348846836476e-09
71 426 0 0 0 2.391444606644231e-08 7.992449778509116e-08
72 432 0 0 0 4.910954847451913e-09 5.362748344017002e-08
73 438 0 0 0 -3.330582833838719e-08 1.1166617420496494e-09
74 444 0 0 0 5.759073028797127e-08 -2.1732191103200976e-08
75 450 0 0 0 -3.7320264081118013e-10 3.749930139211565e-08
76 456 0 0 0 3.440249918342229e-10 -5.549915651817042e-09
77 462 0 0 0 -2.3392622523196762e-08 -1.2284214834825636e-08
78 468 0 0 0 2.6274357933365945e-09 1.006217448927535e-08
79 474 0 0 0 1.9038758635266285e-08 1.3495980553070326e-09
80 480 0 0 0 5.385441157764371e-09 -2.3584770665989306e-09
81 486 0 0 0 1.2810648154368668e-08 -1.5277290315179708e-09
