% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=424711, Thu Mar  9 12:22:19 2023
1 6 0.06707547572699808 0.06707547572699808 0.06707547572699808 0.06707547572699808 0.9658801811161682 1.032993453864543
2 12 0.3388195641050823 0.3388195641050823 0.3388195641050823 0.3388195641050823 0.8131300239782797 1.1570737072914077
3 18 0.1488519968377498 0.1488519968377498 0.1488519968377498 0.1488519968377498 0.8131300239782797 1.1570737072914077
4 24 0.3647128881820462 0.3647128881820462 0.3647128881820462 0.3647128881820462 0.7970490021435029 1.1682092655778955
5 30 0.31937191185397007 0.31937191185397007 0.31937191185397007 0.31937191185397007 0.7970490021435029 1.1682092655778955
6 36 0.3089610608559051 0.3089610608559051 0.3089610608559051 0.3089610608559051 0.8312875189392024 1.14409836153012
7 42 0.29051666066041654 0.29051666066041654 0.29051666066041654 0.29051666066041654 0.8312875189392024 1.14409836153012
8 48 0.4588515529005201 0.4588515529005201 0.4588515529005201 0.4588515529005201 0.7356279270796343 1.2078292730765057
9 54 0.3967881586135241 0.3967881586135241 0.3967881586135241 0.3967881586135241 0.7356279270796343 1.2078292730765057
10 60 0.24692147524740404 0.24692147524740404 0.24692147524740404 0.24692147524740404 0.8678009707027274 1.1166563819042115
11 66 0.048702317380288296 0.048702317380288296 0.048702317380288296 0.048702317380288296 0.8678009707027274 1.1166563819042115
12 72 0.0060716983292891736 0.0060716983292891736 0.0060716983292891736 0.0060716983292891736 0.996959528602195 1.0030312549114755
13 78 -0.09510317663081368 -0.09510317663081368 -0.09510317663081368 -0.09510317663081368 0.996959528602195 1.0030312549114755
14 84 -0.03509554568926314 -0.03509554568926314 -0.03509554568926314 -0.03509554568926314 0.9822955025402167 1.0173964545295326
15 90 -0.03856626642252435 -0.03856626642252435 -0.03856626642252435 -0.03856626642252435 0.9822955025402167 1.0173964545295326
16 96 0.0194111940544493 0.0194111940544493 0.0194111940544493 0.0194111940544493 0.9902468409167234 1.0096589493757033
17 102 0.059630649125534674 0.059630649125534674 0.059630649125534674 0.059630649125534674 0.9902468409167234 1.0096589493757033
18 108 -0.1701064877615372 -0.1701064877615372 -0.1701064877615372 -0.1701064877615372 0.9109849132880647 1.081714605504399
19 114 -0.21816273081695084 -0.21816273081695084 -0.21816273081695084 -0.21816273081695084 0.9109849132880647 1.081714605504399
20 120 0.0022054476415974533 0.0022054476415974533 0.0022054476415974533 0.0022054476415974533 0.9988966675079073 1.0011021164904195
21 126 0.158557085066489 0.158557085066489 0.158557085066489 0.158557085066489 0.9988966675079073 1.0011021164904195
22 132 0.2644281209949857 0.2644281209949857 0.2644281209949857 0.2644281209949857 0.8576548717316392 1.1244679279530323
23 138 0.2694467240205051 0.2694467240205051 0.2694467240205051 0.2694467240205051 0.8576548717316392 1.1244679279530323
24 144 -0.001001238493715942 -0.001001238493715942 -0.001001238493715942 -0.001001238493715942 0.999499255380555 1.0005004939997362
25 150 0.15478374686490742 0.15478374686490742 0.15478374686490742 0.15478374686490742 0.999499255380555 1.0005004939997362
26 156 0.3401865067795856 0.3401865067795856 0.3401865067795856 0.3401865067795856 0.8122890453652656 1.1576642461351156
27 162 0.3023344258517442 0.3023344258517442 0.3023344258517442 0.3023344258517442 0.8122890453652656 1.1576642461351156
28 168 0.19431373528573243 0.19431373528573243 0.19431373528573243 0.19431373528573243 0.8976002811464955 1.0928466202014502
29 174 0.19342601564223413 0.19342601564223413 0.19342601564223413 0.19342601564223413 0.8976002811464955 1.0928466202014502
30 180 0.23486536403083896 0.23486536403083896 0.23486536403083896 0.23486536403083896 0.8747197471014138 1.1112449613072892
31 186 0.15650488493413767 0.15650488493413767 0.15650488493413767 0.15650488493413767 0.8747197471014138 1.1112449613072892
32 192 0.04447188795857046 0.04447188795857046 0.04447188795857046 0.04447188795857046 0.9775111825659232 1.0219940743265443
33 198 0.19774448032605033 0.19774448032605033 0.19774448032605033 0.19774448032605033 0.9775111825659232 1.0219940743265443
34 204 0.10276162316071726 0.10276162316071726 0.10276162316071726 0.10276162316071726 0.9472266765876493 1.0501245750675097
35 210 -0.017247571752358446 -0.017247571752358446 -0.017247571752358446 -0.017247571752358446 0.9472266765876493 1.0501245750675097
36 216 -0.17831465352067266 -0.17831465352067266 -0.17831465352067266 -0.17831465352067266 0.9064686130690502 1.0855020283355865
37 222 -0.32389202348871027 -0.32389202348871027 -0.32389202348871027 -0.32389202348871027 0.9064686130690502 1.0855020283355865
38 228 -0.36231291500792834 -0.36231291500792834 -0.36231291500792834 -0.36231291500792834 0.798553119705929 1.1671816118359337
39 234 -0.19999849584731005 -0.19999849584731005 -0.19999849584731005 -0.19999849584731005 0.798553119705929 1.1671816118359337
40 240 -0.3168910098105508 -0.3168910098105508 -0.3168910098105508 -0.3168910098105508 0.8265040775395177 1.147558717369421
41 246 -0.3984299062051909 -0.3984299062051909 -0.3984299062051909 -0.3984299062051909 0.8265040775395177 1.147558717369421
42 252 -0.1737298760278809 -0.1737298760278809 -0.1737298760278809 -0.1737298760278809 0.908994017566738 1.0833881465236181
43 258 -0.13876472523657876 -0.13876472523657876 -0.13876472523657876 -0.13876472523657876 0.908994017566738 1.0833881465236181
44 264 -0.16689929835906409 -0.16689929835906409 -0.16689929835906409 -0.16689929835906409 0.9127435026561054 1.0802311319153248
45 270 -0.12098732206345622 -0.12098732206345622 -0.12098732206345622 -0.12098732206345622 0.9127435026561054 1.0802311319153248
